Win.Alphabet.SAMPLE-1;Engine:51-255,Target:1;0|1;09afcdeb1928374650123457890abcde;0123498765423afedc
Dlp.sit-defn-argentina-national-identity-numbers.kw01.bwd;Engine:81-255,Target:0;0;/[0-9]{2}\x2E?[0-9]{3}\x2E?[0-9]{3}.{0,300}\x20cedula\x20/s
Dlp.sit-defn-argentina-national-identity-numbers.kw02.fwd;Engine:81-255,Target:0;0;/\x20dni\x20.{0,300}[0-9]{2}\x2E?[0-9]{3}\x2E?[0-9]{3}/s
Dlp.sit-defn-argentina-national-identity-numbers.kw02.bwd;Engine:81-255,Target:0;0;/[0-9]{2}\x2E?[0-9]{3}\x2E?[0-9]{3}.{0,300}\x20dni\x20/s
Dlp.sit-defn-argentina-national-identity-numbers.kw03.fwd;Engine:81-255,Target:0;0;/\x20documento\x20nacional\x20de\x20id\x20.{0,300}[0-9]{2}\x2E?[0-9]{3}\x2E?[0-9]{3}/s
Dlp.sit-defn-argentina-national-identity-numbers.kw03.bwd;Engine:81-255,Target:0;0;/[0-9]{2}\x2E?[0-9]{3}\x2E?[0-9]{3}.{0,300}\x20documento\x20nacional\x20de\x20id\x20/s
Dlp.sit-defn-argentina-national-identity-numbers.kw04.fwd;Engine:81-255,Target:0;0;/\x20documento\x20numero\x20.{0,300}[0-9]{2}\x2E?[0-9]{3}\x2E?[0-9]{3}/s
Dlp.sit-defn-argentina-national-identity-numbers.kw04.bwd;Engine:81-255,Target:0;0;/[0-9]{2}\x2E?[0-9]{3}\x2E?[0-9]{3}.{0,300}\x20documento\x20numero\x20/s
Dlp.sit-defn-argentina-national-identity-numbers.kw05.fwd;Engine:81-255,Target:0;0;/\x20registro\x20nacional\x20de\x20las\x20.{0,300}[0-9]{2}\x2E?[0-9]{3}\x2E?[0-9]{3}/s
Dlp.sit-defn-argentina-national-identity-numbers.kw05.bwd;Engine:81-255,Target:0;0;/[0-9]{2}\x2E?[0-9]{3}\x2E?[0-9]{3}.{0,300}\x20registro\x20nacional\x20de\x20las\x20/s
Dlp.sit-defn-argentina-national-identity-numbers.kw06.fwd;Engine:81-255,Target:0;0;/\x20rnp\x20.{0,300}[0-9]{2}\x2E?[0-9]{3}\x2E?[0-9]{3}/s
Dlp.sit-defn-argentina-national-identity-numbers.kw06.bwd;Engine:81-255,Target:0;0;/[0-9]{2}\x2E?[0-9]{3}\x2E?[0-9]{3}.{0,300}\x20rnp\x20/s
Dlp.sit-defn-australia-bank-account-number.kw00.fwd;Engine:81-255,Target:0;0;/\x20swift\x20bank\x20code\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw00.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20swift\x20bank\x20code\x20/s
Dlp.sit-defn-australia-bank-account-number.kw01.fwd;Engine:81-255,Target:0;0;/\x20correspondent\x20bank\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw01.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20correspondent\x20bank\x20/s
Dlp.sit-defn-australia-bank-account-number.kw02.fwd;Engine:81-255,Target:0;0;/\x20base\x20currency\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw02.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20base\x20currency\x20/s
Dlp.sit-defn-australia-bank-account-number.kw03.fwd;Engine:81-255,Target:0;0;/\x20usa\x20account\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw03.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20usa\x20account\x20/s
Dlp.sit-defn-australia-bank-account-number.kw04.fwd;Engine:81-255,Target:0;0;/\x20holder\x20address\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw04.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20holder\x20address\x20/s
Dlp.sit-defn-australia-bank-account-number.kw05.fwd;Engine:81-255,Target:0;0;/\x20bank\x20address\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw05.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20bank\x20address\x20/s
Dlp.sit-defn-australia-bank-account-number.kw06.fwd;Engine:81-255,Target:0;0;/\x20information\x20account\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw06.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20information\x20account\x20/s
Dlp.sit-defn-australia-bank-account-number.kw07.fwd;Engine:81-255,Target:0;0;/\x20fund\x20transfers\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw07.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20fund\x20transfers\x20/s
Dlp.sit-defn-australia-bank-account-number.kw08.fwd;Engine:81-255,Target:0;0;/\x20bank\x20charges\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw08.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20bank\x20charges\x20/s
Dlp.sit-defn-australia-bank-account-number.kw09.fwd;Engine:81-255,Target:0;0;/\x20bank\x20details\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw09.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20bank\x20details\x20/s
Dlp.sit-defn-australia-bank-account-number.kw10.fwd;Engine:81-255,Target:0;0;/\x20banking\x20information\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw10.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20banking\x20information\x20/s
Dlp.sit-defn-australia-bank-account-number.kw11.fwd;Engine:81-255,Target:0;0;/\x20full\x20names\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw11.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20full\x20names\x20/s
Dlp.sit-defn-australia-bank-account-number.kw12.fwd;Engine:81-255,Target:0;0;/\x20iaea\x20.{0,300}[0-9]{3}\x2D[0-9]{3}/s
Dlp.sit-defn-australia-bank-account-number.kw12.bwd;Engine:81-255,Target:0;0;/[0-9]{3}\x2D[0-9]{3}.{0,300}\x20iaea\x20/s
Dlp.sit-defn-australia-business-number.kw00.fwd;Engine:81-255,Target:0;0;/\x20australia\x20business\x20no\x20.{0,300}[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}/s
Dlp.sit-defn-australia-business-number.kw00.bwd;Engine:81-255,Target:0;0;/[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}.{0,300}\x20australia\x20business\x20no\x20/s
Dlp.sit-defn-australia-business-number.kw01.fwd;Engine:81-255,Target:0;0;/\x20business\x20number\x20.{0,300}[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}/s
Dlp.sit-defn-australia-business-number.kw01.bwd;Engine:81-255,Target:0;0;/[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}.{0,300}\x20business\x20number\x20/s
Dlp.sit-defn-australia-business-number.kw02.fwd;Engine:81-255,Target:0;0;/\x20abn\x23\x20.{0,300}[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}/s
Dlp.sit-defn-australia-business-number.kw02.bwd;Engine:81-255,Target:0;0;/[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}.{0,300}\x20abn\x23\x20/s
Dlp.sit-defn-australia-business-number.kw03.fwd;Engine:81-255,Target:0;0;/\x20businessid\x23\x20.{0,300}[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}/s
Dlp.sit-defn-australia-business-number.kw03.bwd;Engine:81-255,Target:0;0;/[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}.{0,300}\x20businessid\x23\x20/s
Dlp.sit-defn-australia-business-number.kw04.fwd;Engine:81-255,Target:0;0;/\x20business\x20ID\x20.{0,300}[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}/s
Dlp.sit-defn-australia-business-number.kw04.bwd;Engine:81-255,Target:0;0;/[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}.{0,300}\x20business\x20ID\x20/s
Dlp.sit-defn-australia-business-number.kw05.fwd;Engine:81-255,Target:0;0;/\x20abn\x20.{0,300}[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}/s
Dlp.sit-defn-australia-business-number.kw05.bwd;Engine:81-255,Target:0;0;/[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}.{0,300}\x20abn\x20/s
Dlp.sit-defn-australia-business-number.kw06.fwd;Engine:81-255,Target:0;0;/\x20businessno\x23\x20.{0,300}[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}/s
Dlp.sit-defn-australia-business-number.kw06.bwd;Engine:81-255,Target:0;0;/[0-9]{2}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}[\x2D\x20]?[0-9]{3}.{0,300}\x20businessno\x23\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw00.p00.fwd;Engine:81-255,Target:0;0;/\x20international\x20driving\x20pe\x20.{0,300}[0-9]{2}[\x20\x2D0-9]{0,2}[0-9][\x20\x2D0-9]?[0-9][\x20\x2D0-9]?[0-9]{2,4}/s
Dlp.sit-defn-australia-drivers-license-number.kw00.p00.bwd;Engine:81-255,Target:0;0;/[0-9]{2}[\x20\x2D0-9]{0,2}[0-9][\x20\x2D0-9]?[0-9][\x20\x2D0-9]?[0-9]{2,4}.{0,300}\x20international\x20driving\x20pe\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw00.p01.fwd;Engine:81-255,Target:0;0;/\x20international\x20driving\x20pe\x20.{0,300}[0-9][\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}/s
Dlp.sit-defn-australia-drivers-license-number.kw00.p01.bwd;Engine:81-255,Target:0;0;/[0-9][\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}.{0,300}\x20international\x20driving\x20pe\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw00.p02.fwd;Engine:81-255,Target:0;0;/\x20international\x20driving\x20pe\x20.{0,300}[0-9]{7}/s
Dlp.sit-defn-australia-drivers-license-number.kw00.p02.bwd;Engine:81-255,Target:0;0;/[0-9]{7}.{0,300}\x20international\x20driving\x20pe\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw00.p03.fwd;Engine:81-255,Target:0;0;/\x20international\x20driving\x20pe\x20.{0,300}[A-Za-z][0-9A-Za-z][0-9]{4}/s
Dlp.sit-defn-australia-drivers-license-number.kw00.p03.bwd;Engine:81-255,Target:0;0;/[A-Za-z][0-9A-Za-z][0-9]{4}.{0,300}\x20international\x20driving\x20pe\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw00.p04.fwd;Engine:81-255,Target:0;0;/\x20international\x20driving\x20pe\x20.{0,300}[0-9]{4}[A-Za-z]{2}/s
Dlp.sit-defn-australia-drivers-license-number.kw00.p04.bwd;Engine:81-255,Target:0;0;/[0-9]{4}[A-Za-z]{2}.{0,300}\x20international\x20driving\x20pe\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw01.p00.fwd;Engine:81-255,Target:0;0;/\x20australian\x20automobile\x20as\x20.{0,300}[0-9]{2}[\x20\x2D0-9]{0,2}[0-9][\x20\x2D0-9]?[0-9][\x20\x2D0-9]?[0-9]{2,4}/s
Dlp.sit-defn-australia-drivers-license-number.kw01.p00.bwd;Engine:81-255,Target:0;0;/[0-9]{2}[\x20\x2D0-9]{0,2}[0-9][\x20\x2D0-9]?[0-9][\x20\x2D0-9]?[0-9]{2,4}.{0,300}\x20australian\x20automobile\x20as\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw01.p01.fwd;Engine:81-255,Target:0;0;/\x20australian\x20automobile\x20as\x20.{0,300}[0-9][\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}/s
Dlp.sit-defn-australia-drivers-license-number.kw01.p01.bwd;Engine:81-255,Target:0;0;/[0-9][\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}.{0,300}\x20australian\x20automobile\x20as\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw01.p02.fwd;Engine:81-255,Target:0;0;/\x20australian\x20automobile\x20as\x20.{0,300}[0-9]{7}/s
Dlp.sit-defn-australia-drivers-license-number.kw01.p02.bwd;Engine:81-255,Target:0;0;/[0-9]{7}.{0,300}\x20australian\x20automobile\x20as\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw01.p03.fwd;Engine:81-255,Target:0;0;/\x20australian\x20automobile\x20as\x20.{0,300}[A-Za-z][0-9A-Za-z][0-9]{4}/s
Dlp.sit-defn-australia-drivers-license-number.kw01.p03.bwd;Engine:81-255,Target:0;0;/[A-Za-z][0-9A-Za-z][0-9]{4}.{0,300}\x20australian\x20automobile\x20as\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw01.p04.fwd;Engine:81-255,Target:0;0;/\x20australian\x20automobile\x20as\x20.{0,300}[0-9]{4}[A-Za-z]{2}/s
Dlp.sit-defn-australia-drivers-license-number.kw01.p04.bwd;Engine:81-255,Target:0;0;/[0-9]{4}[A-Za-z]{2}.{0,300}\x20australian\x20automobile\x20as\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw02.p00.fwd;Engine:81-255,Target:0;0;/\x20DriverLicence\x20.{0,300}[0-9]{2}[\x20\x2D0-9]{0,2}[0-9][\x20\x2D0-9]?[0-9][\x20\x2D0-9]?[0-9]{2,4}/s
Dlp.sit-defn-australia-drivers-license-number.kw02.p00.bwd;Engine:81-255,Target:0;0;/[0-9]{2}[\x20\x2D0-9]{0,2}[0-9][\x20\x2D0-9]?[0-9][\x20\x2D0-9]?[0-9]{2,4}.{0,300}\x20DriverLicence\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw02.p01.fwd;Engine:81-255,Target:0;0;/\x20DriverLicence\x20.{0,300}[0-9][\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}/s
Dlp.sit-defn-australia-drivers-license-number.kw02.p01.bwd;Engine:81-255,Target:0;0;/[0-9][\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}.{0,300}\x20DriverLicence\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw02.p02.fwd;Engine:81-255,Target:0;0;/\x20DriverLicence\x20.{0,300}[0-9]{7}/s
Dlp.sit-defn-australia-drivers-license-number.kw02.p02.bwd;Engine:81-255,Target:0;0;/[0-9]{7}.{0,300}\x20DriverLicence\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw02.p03.fwd;Engine:81-255,Target:0;0;/\x20DriverLicence\x20.{0,300}[A-Za-z][0-9A-Za-z][0-9]{4}/s
Dlp.sit-defn-australia-drivers-license-number.kw02.p03.bwd;Engine:81-255,Target:0;0;/[A-Za-z][0-9A-Za-z][0-9]{4}.{0,300}\x20DriverLicence\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw02.p04.fwd;Engine:81-255,Target:0;0;/\x20DriverLicence\x20.{0,300}[0-9]{4}[A-Za-z]{2}/s
Dlp.sit-defn-australia-drivers-license-number.kw02.p04.bwd;Engine:81-255,Target:0;0;/[0-9]{4}[A-Za-z]{2}.{0,300}\x20DriverLicence\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw03.p00.fwd;Engine:81-255,Target:0;0;/\x20DriverLicences\x20.{0,300}[0-9]{2}[\x20\x2D0-9]{0,2}[0-9][\x20\x2D0-9]?[0-9][\x20\x2D0-9]?[0-9]{2,4}/s
Dlp.sit-defn-australia-drivers-license-number.kw03.p00.bwd;Engine:81-255,Target:0;0;/[0-9]{2}[\x20\x2D0-9]{0,2}[0-9][\x20\x2D0-9]?[0-9][\x20\x2D0-9]?[0-9]{2,4}.{0,300}\x20DriverLicences\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw03.p01.fwd;Engine:81-255,Target:0;0;/\x20DriverLicences\x20.{0,300}[0-9][\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}/s
Dlp.sit-defn-australia-drivers-license-number.kw03.p01.bwd;Engine:81-255,Target:0;0;/[0-9][\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}[\x20\x2D]?[0-9]{3}.{0,300}\x20DriverLicences\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw03.p02.fwd;Engine:81-255,Target:0;0;/\x20DriverLicences\x20.{0,300}[0-9]{7}/s
Dlp.sit-defn-australia-drivers-license-number.kw03.p02.bwd;Engine:81-255,Target:0;0;/[0-9]{7}.{0,300}\x20DriverLicences\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw03.p03.fwd;Engine:81-255,Target:0;0;/\x20DriverLicences\x20.{0,300}[A-Za-z][0-9A-Za-z][0-9]{4}/s
Dlp.sit-defn-australia-drivers-license-number.kw03.p03.bwd;Engine:81-255,Target:0;0;/[A-Za-z][0-9A-Za-z][0-9]{4}.{0,300}\x20DriverLicences\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw03.p04.fwd;Engine:81-255,Target:0;0;/\x20DriverLicences\x20.{0,300}[0-9]{4}[A-Za-z]{2}/s
Dlp.sit-defn-australia-drivers-license-number.kw03.p04.bwd;Engine:81-255,Target:0;0;/[0-9]{4}[A-Za-z]{2}.{0,300}\x20DriverLicences\x20/s
Dlp.sit-defn-australia-drivers-license-number.kw04.p00.fwd;Engine:81-255,Target:0;0;/\x20Driver\x20Lic\x20.{0,300}[0-9]{2}[\x20\x2D0-9]{0,2}[0-9][\x20\x2D0-9]?[0-9][\x20\x2D0-9]?[0-9]{2,4}/s
